program_id,parent_program_id,short_title,title,long_title,variants,school_id,diploma,field,city
P1415,,Licence Pro Économie,Licence Pro Économie,,,S27,Licence Pro,Économie,Grenoble
P1471,P1469,MSc Génie Civil — Alternance / Campus,MSc Génie Civil — Alternance / Campus,,"{""apprenticeship"": true, ""school_id"": ""S29""}",S29,MSc,Génie Civil,Bordeaux
P1809,,MSc Marketing,MSc Marketing,,,S23,MSc,Marketing,Lille
P1203,P1202,DN MADE Sciences Politiques — English,DN MADE Sciences Politiques — English,,"{""language"": ""English""}",S20,DN MADE,Sciences Politiques,Strasbourg
P1859,P1857,BTS Économie — EN,BTS Économie — EN,,"{""language"": ""EN""}",S30,BTS,Économie,Rennes
P1746,P1744,CPGE Communication — IT,CPGE Communication — IT,,"{""language"": ""IT""}",S17,CPGE,Communication,Lyon
P1111,P1108,Bachelor Finance — en,Bachelor Finance — en,,"{""language"": ""en""}",S16,Bachelor,Finance,Grenoble
P1413,,BTS Sciences Politiques,BTS SCIENCES POLITIQUES,,,S22,BTS,Sciences Politiques,Strasbourg
P1373,P1372,Diplôme d'ingénieur Logistique — Reche,Diplôme d'ingénieur Logistique — Recherche,,"{""track"": ""recherche"", ""school_id"": ""S19""}",S19,Diplôme d'ingénieur,Logistique,Lille
P1467,P1465,Diplôme d'ingénieur Psychologie — Alte,Diplôme d'ingénieur Psychologie — Alternance,,"{""apprenticeship"": 1}",S35,Diplôme d'ingénieur,Psychologie,Paris
P1015,,Diplôme d'ingénieur Économie,Diplôme d'ingénieur Économie,Diplôme d'ingénieur Économie — programme complet (ancien libellé),,S29,Diplôme d'ingénieur,Économie,Bordeaux
P1112,P1108,Bachelor Finance — English / Alternanc,Bachelor Finance — English / Alternance / Cyber,,"{""language"": ""English"", ""apprenticeship"": ""oui"", ""track"": ""cyber""}",S16,Bachelor,Finance,Grenoble
P101,P100,MBA — EN / Apprentissage,"MBA Management Hôtelier — Anglais, Apprentissage",,"{""language"":""en"",""apprenticeship"":true,""school_id"":""S11""}",S11,MBA,Hôtellerie,Bordeaux
P1189,P1186,Master Logistique — Alternance,Master Logistique — Alternance,,"{""apprenticeship"": true}",S23,Master,Logistique,Lille
P1572,P1570,Diplôme d'ingénieur Commerce — Alterna,Diplôme d'ingénieur Commerce — Alternance / Cyber,,"{""apprenticeship"": true, ""track"": ""cyber"", ""school_id"": ""S11""}",S11,Diplôme d'ingénieur,Commerce,Toulouse
P1289,,MSc Informatique,MSC INFORMATIQUE,MSc Informatique — programme complet (ancien libellé),,S23,MSc,Informatique,Lille
P1716,P1714,Bachelor Génie Mécanique — English / A,Bachelor Génie Mécanique — English / Alternance,,"{""language"": ""English"", ""apprenticeship"": ""true""}",S30,Bachelor,Génie Mécanique,Rennes
P1229,,BUT Communication,BUT Communication,,,S23,BUT,Communication,Lille
P1615,P1614,Bachelor Finance — EN / Alternance,Bachelor Finance — EN / Alternance,,"{""language"": ""EN"", ""apprenticeship"": 1}",S28,Bachelor,Finance,Toulouse
P1414,P1413,BTS Sciences Politiques — English,BTS Sciences Politiques — English,,"{""language"": ""English""}",S22,BTS,Sciences Politiques,Strasbourg
P1568,P1567,BTS Architecture - EN,BTS ARCHITECTURE — EN,,"{""language"": ""EN""}",S21,BTS,Architecture,Lyon
P1052,,BTS Génie Civil,BTS Génie Civil,,,S12,BTS,Génie Civil,Lille
P1830,P1828,BTS Architecture — en,BTS Architecture — en,,"{""language"": ""en""}",S21,BTS,Architecture,Lyon
P1333,P1332,CPGE Langues - Campus,CPGE LANGUES — CAMPUS,,"{""school_id"": ""S14""}",S14,CPGE,Langues,Strasbourg
P1256,P1253,BUT Économie — English,BUT Économie — English,,"{""language"": ""English"", ""school_id"": ""S13""}",S13,BUT,Économie,Paris
P1715,P1714,Bachelor Génie Mécanique — Red Team,Bachelor Génie Mécanique — Red Team,,"{""track"": ""red team""}",S30,Bachelor,Génie Mécanique,Rennes
P1522,,MSc Commerce,MSc Commerce,,,S24,MSc,Commerce,Strasbourg
P1639,P1638,BUT Commerce — en,BUT Commerce — en,,"{""language"": ""en"", ""school_id"": ""S29""}",S29,BUT,Commerce,Bordeaux
P1865,P1863,Licence Pro Génie Mécanique — en,Licence Pro Génie Mécanique — en,,"{""language"": ""en""}",S35,Licence Pro,Génie Mécanique,Paris
P1579,,Bachelor Génie Civil,Bachelor Génie Civil,,,S16,Bachelor,Génie Civil,Grenoble
P1422,,MSc Finance,MSC FINANCE,,,S19,MSc,Finance,Lille
P1224,P1223,CPGE Langues — Alternance,CPGE Langues — Alternance,,"{""apprenticeship"": 1}",S12,CPGE,Langues,Lille
P1538,,DN MADE Architecture,DN MADE ARCHITECTURE,,,S35,DN MADE,Architecture,Paris
P1110,P1108,Bachelor Finance — anglais / Alternanc,Bachelor Finance — anglais / Alternance,,"{""language"": ""anglais"", ""apprenticeship"": true, ""school_id"": ""S19""}",S19,Bachelor,Finance,Lille
P1419,P1417,BUT Droit — es,BUT Droit — es,,"{""language"": ""es"", ""school_id"": ""S11""}",S11,BUT,Droit,Toulouse
P1420,P1417,BUT Droit — EN,BUT Droit — EN,,"{""language"": ""EN""}",S35,BUT,Droit,Paris
P1838,P1837,BUT Tourisme — Campus,BUT Tourisme — Campus,,"{""school_id"": ""S15""}",S15,BUT,Tourisme,Paris
P1665,P1662,DN MADE Management Hôtelier — English,DN MADE Management Hôtelier — English,,"{""language"": ""English""}",S35,DN MADE,Management Hôtelier,Paris
P1553,P1552,MBA Communication — Alternance,MBA Communication — Alternance,,"{""apprenticeship"": 1}",S35,MBA,Communication,Paris
P1240,P1237,Licence Pro Ressources Humaines — EN,Licence Pro Ressources Humaines — EN,,"{""language"": ""EN"", ""school_id"": ""S26""}",S26,Licence Pro,Ressources Humaines,Lille
P1266,P1263,DN MADE Ressources Humaines — en,DN MADE Ressources Humaines — en,,"{""language"": ""en""}",S26,DN MADE,Ressources Humaines,Lille
P1761,P1759,DN MADE Management Hôtelier - IT,DN MADE Management Hôtelier — IT ,,"{""language"": ""IT""}",S34,DN MADE,Management Hôtelier,Paris
P1590,,MSc Communication,MSc Communication,,,S24,MSc,Communication,Strasbourg
P1123,P1119,Master Langues — English,Master Langues — English,,"{""language"": ""English""}",S17,Master,Langues,Lyon
P1438,P1437,Licence Génie Civil — Double-Diplôme,Licence Génie Civil — Double-Diplôme,,"{""track"": ""double-diplôme""}",S20,Licence,Génie Civil,Strasbourg
P1129,,CPGE Psychologie,CPGE Psychologie,,,S33,CPGE,Psychologie,Lille
P1767,P1763,Diplôme d'ingénieur Ressources Humaine,Diplôme d'ingénieur Ressources Humaines — EN,,"{""language"": ""EN""}",S29,Diplôme d'ingénieur,Ressources Humaines,Bordeaux
P1745,P1744,CPGE Communication — EN,CPGE Communication — EN,,"{""language"": ""EN""}",S17,CPGE,Communication,Lyon
P1652,,MBA Sciences Politiques,MBA Sciences Politiques,,,S31,MBA,Sciences Politiques,Nantes
P1603,P1602,Bachelor Commerce — Alternance / Inter,Bachelor Commerce — Alternance / International,,"{""apprenticeship"": 1, ""track"": ""international"", ""school_id"": ""S28""}",S28,Bachelor,Commerce,Toulouse
P1181,P1180,Bachelor Communication — EN / Alternan,Bachelor Communication — EN / Alternance,,"{""language"": ""EN"", ""apprenticeship"": ""true""}",S35,Bachelor,Communication,Paris
P1064,,MSc Marketing,MSc Marketing,,,S31,MSc,Marketing,Nantes
P1728,,Diplôme d'ingénieur Communication,Diplôme d'ingénieur Communication,,,S23,Diplôme d'ingénieur,Communication,Lille
P1114,P1113,Diplôme d'ingenieur Ressources Humaine,Diplôme d'ingénieur Ressources Humaines — Alternance / Campus ,,"{""apprenticeship"": ""true"", ""school_id"": ""S30""}",S30,Diplôme d'ingénieur,Ressources Humaines,Rennes
P1354,P1353,MBA Design — IT / Alternance,MBA Design — IT / Alternance,,"{""language"": ""IT"", ""apprenticeship"": ""oui"", ""school_id"": ""S22""}",S22,MBA,Design,Strasbourg
P1573,,CPGE Génie Civil,CPGE Génie Civil,,,S22,CPGE,Génie Civil,Strasbourg
P1321,,Master Finance,Master Finance,Master Finance — programme complet (ancien libellé),,S13,Master,Finance,Paris
P1356,P1353,MBA Design — en,MBA Design — en,,"{""language"": ""en""}",S18,MBA,Design,Lyon
P1844,P1840,BTS Design — EN,BTS Design — EN,,"{""language"": ""EN"", ""school_id"": ""S31""}",S31,BTS,Design,Nantes
P1803,,DN MADE Droit,DN MADE DROIT,,,S32,DN MADE,Droit,Toulouse
P1268,,Licence Pro Cinema,LICENCE PRO CINÉMA,,,S29,Licence Pro,Cinéma,Bordeaux
P1170,,MBA Tourisme,MBA Tourisme,,,S35,MBA,Tourisme,Paris
P1669,P1668,Licence Design — Alternance / Campus,Licence Design — Alternance / Campus,,"{""apprenticeship"": ""true"", ""school_id"": ""S24""}",S24,Licence,Design,Strasbourg
P1602,,Bachelor Commerce,Bachelor Commerce,,,S16,Bachelor,Commerce,Grenoble
P1838,P1837,BUT Tourisme — Campus,BUT Tourisme — Campus,,"{""school_id"": ""S15""}",S15,BUT,Tourisme,Paris
P1288,P1287,BUT Cinéma — es / Alternance / Excelle,BUT Cinéma — es / Alternance / Excellence,,"{""language"": ""es"", ""apprenticeship"": ""true"", ""track"": ""excellence""}",S13,BUT,Cinéma,Paris
P1066,P1065,MSc Sciences Politiques — Alternance,MSc Sciences Politiques — Alternance,,"{""apprenticeship"": ""oui""}",S23,MSc,Sciences Politiques,Lille
P1705,,CPGE Génie Mécanique,CPGE Génie Mécanique,CPGE Génie Mécanique — programme complet (ancien libellé),,S10,CPGE,Génie Mécanique,Paris
P1103,,DN MADE Sciences Politiques,DN MADE Sciences Politiques,,,S10,DN MADE,Sciences Politiques,Paris
P1294,,Licence Pro Ressources Humaines,Licence Pro Ressources Humaines,,,S26,Licence Pro,Ressources Humaines,Lille
P1369,,Bachelor Design,Bachelor Design,,,S26,Bachelor,Design,Lille
P1001,,CPGE Sciences Politiques,CPGE Sciences Politiques ,,,S13,CPGE,Sciences Politiques,Paris
P1416,P1415,Licence Pro Économie — anglais / Alter,Licence Pro Économie — anglais / Alternance,,"{""language"": ""anglais"", ""apprenticeship"": ""oui""}",S27,Licence Pro,Économie,Grenoble
P1560,P1557,MSc Communication — Data,MSc Communication — Data,,"{""track"": ""data""}",S14,MSc,Communication,Strasbourg
P1492,P1491,DN MADE Logistique — Recherche,DN MADE Logistique — Recherche,,"{""track"": ""recherche"", ""school_id"": ""S33""}",S33,DN MADE,Logistique,Lille
P1004,P1001,CPGE Sciences Politiques — IT,CPGE Sciences Politiques — IT,,"{""language"": ""IT""}",S13,CPGE,Sciences Politiques,Paris
P1153,P1151,BTS Architecture — Campus,BTS Architecture — Campus,,"{""school_id"": ""S15""}",S15,BTS,Architecture,Paris
P1495,P1494,CPGE Tourisme - en / Red Team,CPGE Tourisme — en / Red Team ,,"{""language"": ""en"", ""track"": ""red team"", ""school_id"": ""S33""}",S33,CPGE,Tourisme,Lille
P1830,P1828,BTS Architecture — en,BTS Architecture — en,,"{""language"": ""en""}",S21,BTS,Architecture,Lyon
P1716,P1714,Bachelor Génie Mécanique — English / A,Bachelor Génie Mécanique — English / Alternance,,"{""language"": ""English"", ""apprenticeship"": ""true""}",S30,Bachelor,Génie Mécanique,Rennes
P1863,,Licence Pro Genie Mecanique,Licence Pro Génie Mécanique ,,,S35,Licence Pro,Génie Mécanique,Paris
P1435,P1434,Licence Génie Mécanique — es,Licence Génie Mécanique — es,,"{""language"": ""es""}",S17,Licence,Génie Mécanique,Lyon
P1478,P1476,BUT Génie Civil — es,BUT Génie Civil — es,,"{""language"": ""es""}",S18,BUT,Génie Civil,Lyon
P1251,P1250,MBA Informatique - en,MBA Informatique — en ,,"{""language"": ""en""}",S24,MBA,Informatique,Strasbourg
P1002,P1001,CPGE Sciences Politiques — anglais,CPGE Sciences Politiques — anglais,,"{""language"": ""anglais""}",S13,CPGE,Sciences Politiques,Paris
P1561,P1557,MSc Communication — English,MSc Communication — English,,"{""language"": ""English""}",S14,MSc,Communication,Strasbourg
P1359,P1357,MSc Design — Alternance,MSc Design — Alternance,,"{""apprenticeship"": ""oui""}",S16,MSc,Design,Grenoble
P1003,P1001,CPGE Sciences Politiques - Excellence,CPGE Sciences Politiques — Excellence ,,"{""track"": ""excellence""}",S13,CPGE,Sciences Politiques,Paris
P1016,P1015,Diplôme d'ingénieur Économie — Double-,Diplôme d'ingénieur Économie — Double-Diplôme,,"{""track"": ""double-diplôme""}",S29,Diplôme d'ingénieur,Économie,Bordeaux
P1509,,DN MADE Commerce,DN MADE Commerce,,,S31,DN MADE,Commerce,Nantes
P204,P200,Bachelor Info — Toulouse,Bachelor Informatique — Campus Toulouse,,"{""school_id"":""S99""}",S99,Bachelor,Informatique,Toulouse
P1423,P1422,MSc Finance — anglais / Alternance,MSc Finance — anglais / Alternance,,"{""language"": ""anglais"", ""apprenticeship"": ""oui""}",S19,MSc,Finance,Lille
P1260,P1258,BTS Logistique — Alternance / Red Team,BTS Logistique — Alternance / Red Team,,"{""apprenticeship"": 1, ""track"": ""red team""}",S25,BTS,Logistique,Rennes
P1231,P1229,BUT Communication — en,BUT Communication — en,,"{""language"": ""en"", ""school_id"": ""S11""}",S11,BUT,Communication,Toulouse
P1361,,Licence Pro Sciences Politiques,Licence Pro Sciences Politiques,,,S25,Licence Pro,Sciences Politiques,Rennes
P1582,,MSc Logistique,MSc Logistique,,,S36,MSc,Logistique,Paris
P1398,P1395,Master Communication — en,Master Communication — en,,"{""language"": ""en""}",S19,Master,Communication,Lille
P1624,,MBA Logistique,MBA Logistique,,,S25,MBA,Logistique,Rennes
P1621,P1619,Licence Pro Architecture — en / Altern,Licence Pro Architecture — en / Alternance,,"{""language"": ""en"", ""apprenticeship"": ""oui""}",S10,Licence Pro,Architecture,Paris
P1850,P1848,BTS Ressources Humaines — Alternance,BTS Ressources Humaines — Alternance,,"{""apprenticeship"": true}",S13,BTS,Ressources Humaines,Paris
P1096,P1094,Diplôme d'ingénieur Psychologie — es /,Diplôme d'ingénieur Psychologie — es / Alternance / Data,,"{""language"": ""es"", ""apprenticeship"": ""oui"", ""track"": ""data"", ""school_id"": ""S16""}",S16,Diplôme d'ingénieur,Psychologie,Grenoble
P1129,,CPGE Psychologie,CPGE Psychologie,,,S33,CPGE,Psychologie,Lille
P1287,,BUT Cinéma,BUT Cinéma,,,S13,BUT,Cinéma,Paris
P1323,,CPGE Marketing,CPGE Marketing,,,S29,CPGE,Marketing,Bordeaux
P1298,P1297,BTS Biologie — IT / Alternance,BTS Biologie — IT / Alternance,,"{""language"": ""IT"", ""apprenticeship"": true}",S23,BTS,Biologie,Lille
P1677,,BUT Biologie,BUT Biologie,,,S10,BUT,Biologie,Paris
P1340,,Bachelor Logistique,Bachelor Logistique,,,S34,Bachelor,Logistique,Paris
P1080,P1077,MBA Commerce — anglais,MBA Commerce — anglais,,"{""language"": ""anglais""}",S31,MBA,Commerce,Nantes
P1184,P1183,CPGE Chimie - anglais,CPGE Chimie — anglais ,,"{""language"": ""anglais""}",S14,CPGE,Chimie,Strasbourg
P1766,P1763,Diplôme d'ingénieur Ressources Humaine,Diplôme d'ingénieur Ressources Humaines — es,,"{""language"": ""es""}",S29,Diplôme d'ingénieur,Ressources Humaines,Bordeaux
P1318,P1317,BTS Informatique — en / Alternance,BTS Informatique — en / Alternance,,"{""language"": ""en"", ""apprenticeship"": 1}",S14,BTS,Informatique,Strasbourg
P1619,,Licence Pro Architecture,Licence Pro Architecture,,,S10,Licence Pro,Architecture,Paris
P1777,P1776,Licence Cinéma — Alternance,Licence Cinéma — Alternance,,"{""apprenticeship"": ""true""}",S35,Licence,Cinéma,Paris
P1651,P1647,CPGE Tourisme - Alternance,CPGE TOURISME — ALTERNANCE,,"{""apprenticeship"": true}",S18,CPGE,Tourisme,Lyon
P1165,,MBA Communication,MBA Communication,,,S35,MBA,Communication,Paris
P1734,P1731,MSc Data Science — es,MSc Data Science — es,,"{""language"": ""es""}",S13,MSc,Data Science,Paris
P1809,,MSc Marketing,MSC MARKETING,,,S23,MSc,Marketing,Lille
P1224,P1223,CPGE Langues — Alternance,CPGE Langues — Alternance,,"{""apprenticeship"": 1}",S12,CPGE,Langues,Lille
P1177,P1174,CPGE Psychologie — en / Alternance,CPGE Psychologie — en / Alternance,,"{""language"": ""en"", ""apprenticeship"": 1}",S20,CPGE,Psychologie,Strasbourg
P1244,,DN MADE Langues,DN MADE Langues,,,S23,DN MADE,Langues,Lille
P1061,P1059,Bachelor Communication - Red Team,BACHELOR COMMUNICATION — RED TEAM,,"{""track"": ""red team""}",S34,Bachelor,Communication,Paris
P1654,P1652,MBA Sciences Politiques — es,MBA Sciences Politiques — es,,"{""language"": ""es""}",S31,MBA,Sciences Politiques,Nantes
P1503,P1501,Licence Pro Économie — Campus,Licence Pro Économie — Campus,,"{""school_id"": ""S16""}",S16,Licence Pro,Économie,Grenoble
P1175,P1174,CPGE Psychologie — IT,CPGE Psychologie — IT,,"{""language"": ""IT""}",S20,CPGE,Psychologie,Strasbourg
P1459,P1457,BUT Cinéma — Alternance / Excellence,BUT Cinéma — Alternance / Excellence,,"{""apprenticeship"": 1, ""track"": ""excellence""}",S11,BUT,Cinéma,Toulouse
P1404,,Licence Pro Langues,Licence Pro Langues,,,S13,Licence Pro,Langues,Paris
P1785,P1782,BUT Génie Mécanique — es,BUT Génie Mécanique — es,,"{""language"": ""es""}",S11,BUT,Génie Mécanique,Toulouse
P1357,,MSc Design,MSc Design,,,S16,MSc,Design,Grenoble
P1042,P1038,Licence Pro Management Hôtelier — Camp,Licence Pro Management Hôtelier — Campus,,"{""school_id"": ""S19""}",S19,Licence Pro,Management Hôtelier,Lille
P1544,P1543,Bachelor Genie Mecanique - en / Intern,BACHELOR GÉNIE MÉCANIQUE — EN / INTERNATIONAL,,"{""language"": ""en"", ""track"": ""international"", ""school_id"": ""S28""}",S28,Bachelor,Génie Mécanique,Toulouse
P1653,P1652,MBA Sciences Politiques — Alternance /,MBA Sciences Politiques — Alternance / Cyber,,"{""apprenticeship"": 1, ""track"": ""cyber""}",S31,MBA,Sciences Politiques,Nantes
P1837,,BUT Tourisme,BUT Tourisme,,,S17,BUT,Tourisme,Lyon
P1796,,Diplôme d'ingénieur Commerce,Diplôme d'ingénieur Commerce,,,S16,Diplôme d'ingénieur,Commerce,Grenoble
P1268,,Licence Pro Cinéma,Licence Pro Cinéma,,,S29,Licence Pro,Cinéma,Bordeaux
P1020,,Diplôme d'ingénieur Biologie,Diplôme d'ingénieur Biologie,,,S36,Diplôme d'ingénieur,Biologie,Paris
P1359,P1357,MSc Design — Alternance,MSc Design — Alternance,,"{""apprenticeship"": ""oui""}",S16,MSc,Design,Grenoble
P1222,,Bachelor Architecture,Bachelor Architecture,,,S22,Bachelor,Architecture,Strasbourg
P1412,P1409,Bachelor Commerce - English / Cyber,BACHELOR COMMERCE — ENGLISH / CYBER,,"{""language"": ""English"", ""track"": ""cyber""}",S25,Bachelor,Commerce,Rennes
P1176,P1174,CPGE Psychologie — es,CPGE Psychologie — es,,"{""language"": ""es""}",S20,CPGE,Psychologie,Strasbourg
P1505,,Licence Pro Data Science,LICENCE PRO DATA SCIENCE,,,S21,Licence Pro,Data Science,Lyon
P1182,P1180,Bachelor Communication - en,Bachelor Communication — en ,,"{""language"": ""en""}",S35,Bachelor,Communication,Paris
P1282,P1281,Bachelor Économie — EN,Bachelor Économie — EN,,"{""language"": ""EN""}",S21,Bachelor,Économie,Lyon
P1820,,BTS Sciences Politiques,BTS SCIENCES POLITIQUES,,,S16,BTS,Sciences Politiques,Grenoble
P1102,P1098,MBA Chimie — EN,MBA Chimie — EN,,"{""language"": ""EN""}",S32,MBA,Chimie,Toulouse
P1593,P1592,BTS Management Hôtelier — es,BTS Management Hôtelier — es,,"{""language"": ""es""}",S15,BTS,Management Hôtelier,Paris
P1856,P1853,DN MADE Management Hôtelier — EN,DN MADE Management Hôtelier — EN,,"{""language"": ""EN""}",S23,DN MADE,Management Hôtelier,Lille
P1331,P1327,BTS Logistique — Recherche,BTS Logistique — Recherche,,"{""track"": ""recherche""}",S15,BTS,Logistique,Paris
P1094,,Diplôme d'ingenieur Psychologie,Diplôme d'ingénieur Psychologie ,,,S34,Diplôme d'ingénieur,Psychologie,Paris
P1576,P1575,Diplôme d'ingénieur Économie — Alterna,Diplôme d'ingénieur Économie — Alternance / Campus,,"{""apprenticeship"": true, ""school_id"": ""S31""}",S31,Diplôme d'ingénieur,Économie,Nantes
P1614,,Bachelor Finance,Bachelor Finance,,,S28,Bachelor,Finance,Toulouse
P1806,,Licence Pro Biologie,Licence Pro Biologie,,,S30,Licence Pro,Biologie,Rennes
P100,,MBA Hotelier,MBA Management Hotellerie,,,S10,MBA,Hôtellerie,Bordeaux
P1587,P1586,Licence Pro Économie — Alternance,Licence Pro Économie — Alternance,,"{""apprenticeship"": true}",S32,Licence Pro,Économie,Toulouse
P1379,P1378,MSc Langues — es / Alternance / Double,MSc Langues — es / Alternance / Double-Diplôme,,"{""language"": ""es"", ""apprenticeship"": 1, ""track"": ""double-diplôme""}",S30,MSc,Langues,Rennes
P1091,P1089,BUT Économie — IT,BUT Économie — IT,,"{""language"": ""IT""}",S17,BUT,Économie,Lyon
P1836,P1835,CPGE Ressources Humaines — EN / Altern,CPGE Ressources Humaines — EN / Alternance / Excellence,,"{""language"": ""EN"", ""apprenticeship"": 1, ""track"": ""excellence"", ""school_id"": ""S29""}",S29,CPGE,Ressources Humaines,Bordeaux
P1784,P1782,BUT Génie Mécanique — Alternance,BUT Génie Mécanique — Alternance,,"{""apprenticeship"": 1}",S11,BUT,Génie Mécanique,Toulouse
P1645,P1642,MBA Sciences Politiques — Excellence,MBA Sciences Politiques — Excellence,,"{""track"": ""excellence"", ""school_id"": ""S19""}",S19,MBA,Sciences Politiques,Lille
P1071,P1070,CPGE Génie Civil — English / Alternanc,CPGE Génie Civil — English / Alternance / Red Team,,"{""language"": ""English"", ""apprenticeship"": 1, ""track"": ""red team""}",S19,CPGE,Génie Civil,Lille
P1801,P1800,Licence Pro Commerce — IT,Licence Pro Commerce — IT,,"{""language"": ""IT"", ""school_id"": ""S31""}",S31,Licence Pro,Commerce,Nantes
P1076,P1072,Master Génie Civil — anglais,Master Génie Civil — anglais,,"{""language"": ""anglais""}",S30,Master,Génie Civil,Rennes
P1156,P1154,MSc Économie — IT,MSc Économie — IT,,"{""language"": ""IT"", ""school_id"": ""S27""}",S27,MSc,Économie,Grenoble
P1494,,CPGE Tourisme,CPGE Tourisme,,,S28,CPGE,Tourisme,Toulouse
P1077,,MBA Commerce,MBA Commerce,,,S31,MBA,Commerce,Nantes
P1462,,MSc Génie Mécanique,MSc Génie Mécanique,,,S34,MSc,Génie Mécanique,Paris
P1024,P1020,Diplôme d'ingenieur Biologie - Alterna,DIPLÔME D'INGÉNIEUR BIOLOGIE — ALTERNANCE,,"{""apprenticeship"": ""true""}",S36,Diplôme d'ingénieur,Biologie,Paris
P1214,,Licence Chimie,Licence Chimie,,,S16,Licence,Chimie,Grenoble
P1315,P1313,Master Biologie — en,Master Biologie — en,,"{""language"": ""en""}",S24,Master,Biologie,Strasbourg
P1069,P1067,MBA Informatique — English / Alternanc,MBA Informatique — English / Alternance,,"{""language"": ""English"", ""apprenticeship"": true, ""school_id"": ""S36""}",S36,MBA,Informatique,Paris
P1446,P1442,BTS Genie Civil - EN,BTS GÉNIE CIVIL — EN,,"{""language"": ""EN""}",S15,BTS,Génie Civil,Paris
P1017,P1015,Diplôme d'ingenieur Économie - English,DIPLÔME D'INGÉNIEUR ÉCONOMIE — ENGLISH / ALTERNANCE,,"{""language"": ""English"", ""apprenticeship"": 1}",S29,Diplôme d'ingénieur,Économie,Bordeaux
P1290,P1289,MSc Informatique - IT,MSC INFORMATIQUE — IT,,"{""language"": ""IT"", ""school_id"": ""S13""}",S13,MSc,Informatique,Paris
P1798,,MBA Logistique,MBA Logistique,,,S36,MBA,Logistique,Paris
P1631,,Licence Génie Civil,Licence Génie Civil,,,S20,Licence,Génie Civil,Strasbourg
P1770,P1768,Licence Ressources Humaines — en,Licence Ressources Humaines — en,,"{""language"": ""en""}",S32,Licence,Ressources Humaines,Toulouse
P1076,P1072,Master Génie Civil — anglais,Master Génie Civil — anglais,,"{""language"": ""anglais""}",S30,Master,Génie Civil,Rennes
P1820,,BTS Sciences Politiques,BTS Sciences Politiques,,,S16,BTS,Sciences Politiques,Grenoble
P1866,P1863,Licence Pro Génie Mécanique — anglais ,Licence Pro Génie Mécanique — anglais / Alternance,,"{""language"": ""anglais"", ""apprenticeship"": true}",S35,Licence Pro,Génie Mécanique,Paris
P1496,,BTS Génie Civil,BTS Génie Civil,,,S19,BTS,Génie Civil,Lille
P1696,P1693,MSc Cinema - anglais / Alternance,MSC CINÉMA — ANGLAIS / ALTERNANCE,,"{""language"": ""anglais"", ""apprenticeship"": 1}",S19,MSc,Cinéma,Lille
P1656,,BTS Droit,BTS Droit,BTS Droit — programme complet (ancien libellé),,S23,BTS,Droit,Lille
P1039,P1038,Licence Pro Management Hôtelier - EN,LICENCE PRO MANAGEMENT HÔTELIER — EN,,"{""language"": ""EN""}",S11,Licence Pro,Management Hôtelier,Toulouse
P1890,P1889,BUT Commerce — Campus,BUT Commerce — Campus,,"{""school_id"": ""S25""}",S25,BUT,Commerce,Rennes
P1353,,MBA Design,MBA Design,,,S18,MBA,Design,Lyon
P1126,P1124,CPGE Langues — English,CPGE Langues — English,,"{""language"": ""English""}",S35,CPGE,Langues,Paris
P1409,,Bachelor Commerce,Bachelor Commerce,Bachelor Commerce — programme complet (ancien libellé),,S25,Bachelor,Commerce,Rennes
P1406,P1404,Licence Pro Langues — International,Licence Pro Langues — International,,"{""track"": ""international""}",S13,Licence Pro,Langues,Paris
P1446,P1442,BTS Génie Civil — EN,BTS Génie Civil — EN,,"{""language"": ""EN""}",S15,BTS,Génie Civil,Paris
P1836,P1835,CPGE Ressources Humaines — EN / Altern,CPGE Ressources Humaines — EN / Alternance / Excellence,,"{""language"": ""EN"", ""apprenticeship"": 1, ""track"": ""excellence"", ""school_id"": ""S29""}",S29,CPGE,Ressources Humaines,Bordeaux
P1543,,Bachelor Génie Mécanique,Bachelor Génie Mécanique,,,S30,Bachelor,Génie Mécanique,Rennes
P1021,P1020,Diplôme d'ingénieur Biologie — anglais,Diplôme d'ingénieur Biologie — anglais,,"{""language"": ""anglais""}",S36,Diplôme d'ingénieur,Biologie,Paris
P1827,P1826,DN MADE Tourisme — EN,DN MADE Tourisme — EN,,"{""language"": ""EN""}",S15,DN MADE,Tourisme,Paris
P1057,P1056,Licence Pro Design — Alternance / Camp,Licence Pro Design — Alternance / Campus,,"{""apprenticeship"": 1, ""school_id"": ""S11""}",S11,Licence Pro,Design,Toulouse
P1454,P1452,MSc Psychologie — Alternance / Interna,MSc Psychologie — Alternance / International,,"{""apprenticeship"": true, ""track"": ""international""}",S35,MSc,Psychologie,Paris
P1386,,MBA Architecture,MBA Architecture,,,S15,MBA,Architecture,Paris
P1326,P1323,CPGE Marketing — Campus,CPGE Marketing — Campus,,"{""school_id"": ""S19""}",S19,CPGE,Marketing,Lille
P1272,P1271,MBA Biologie — Alternance,MBA Biologie — Alternance,,"{""apprenticeship"": ""oui""}",S18,MBA,Biologie,Lyon
